"","V1","V2"
"1","Carex_grandiligulata|CHS|spm00000056","249.716085180105"
"2","Carex_densifimbriata|CH|NCBI_Liuo_2556","249.716085180105"
"3","Carex_glossostigma|CHS|spm00007875","249.716085180105"
"4","Carex_lingii|CH|NCBI_Yang_3761","249.716085180105"
"5","Carex_scaposa|CHC|spm00007891","249.716085180105"
"6","Carex_kwangsiensis|CH|NCBI_Liuo_2555","249.716085180105"
"7","Carex_ciliatomarginata|CH|NCBI_Jin_2300","249.716085180105"
"8","Carex_okamotoi|KOR|NCBI_Hoshino_2100","249.716085180105"
"9","Carex_siderosticta||spm00007900","249.716085180105"
"10","Carex_pachygyna|JAP|spm00002558","249.716085180105"
"11","Carex_subcapitata|CH|NCBI_Jin_2301","249.716085180105"
"12","Carex_satsumensis|TAI|spm00005838","249.716085180105"
"13","Carex_bostrychostigma|JAP|spm00003784","249.716085180105"
"14","Carex_dissitiflora|JAP|spm00007871","249.716085180105"
"15","Carex_curvula_ssp_curvula|SPA|spm00003091","249.716085180105"
"16","Carex_baldensis|SWI|spm00005242","249.716085180105"
"17","Carex_distachya|SPA|spm00000588","2.92083827749468"
"18","Carex_peregrina|MDR|spm00000564","2.92083827749468"
"19","Carex_pulicaris|GRB|spm00005180","2.92083827749468"
"20","Carex_phyllostachys|TUR|spm00005164","2.92083827749468"
"21","Carex_oedipostyla|SPA|spm00000587","2.92083827749468"
"22","Carex_schweickerdtii|NAT|spm00007770","249.716085180105"
"23","Carex_lancea|CPP|spm00003764","249.716085180105"
"24","Carex_multispiculata|NAT|spm00003765","249.716085180105"
"25","Carex_capensis|CPP|spm00003263","249.716085180105"
"26","Carex_pseudorufa|NAT|spm00003204","249.716085180105"
"27","Carex_parvirufa|NAT|spm00003224","249.716085180105"
"28","Carex_badilloi|NAT|spm00003223","249.716085180105"
"29","Carex_ludwigii|NAT|spm00003207","249.716085180105"
"30","Carex_spartea|NAT|spm00007814","249.716085180105"
"31","Carex_uhligii|NAT|spm00003194","249.716085180105"
"32","Carex_bonatiana|EHM|spm00005907","1.45257482808607"
"33","Carex_alatauensis|AFG|spm00003401","2.80386658213582"
"34","Carex_simpliciuscula|CHT|spm00003402","2.80386658213582"
"35","Carex_clavispica|EHM|spm00005903","2.80386658213582"
"36","Carex_esenbeckii|EHM|spm00005193","3.57048078787535"
"37","Carex_borealipolaris|MNT|spm00001831","249.716085180105"
"38","Carex_myosuroides|FRA|spm00005196","249.716085180105"
"39","Carex_neesii|EHM|spm00005194","249.716085180105"
"40","Carex_cercostachys|EHM|spm00005901","249.716085180105"
"41","Carex_deasyi|EHM|spm00005198","249.716085180105"
"42","Carex_parvula||spm00003656","249.716085180105"
"43","Carex_macroprophylla|CHC|spm00003400","249.716085180105"
"44","Carex_onoei|CHM|spm00004513","249.716085180105"
"45","Carex_leptalea|MIC|spm00001032","249.716085180105"
"46","Carex_filifolia_var_filifolia|CAL|spm00001432","1.03629438965598"
"47","Carex_anthoxanthea|WAS|spm00001568","1.03629438965598"
"48","Carex_pauciflora|ASK|spm00001142","1.03629438965598"
"49","Carex_pyrenaica|SPA|spm00000582","1.03629438965598"
"50","Carex_micropoda|ASK|spm00001632","1.03629438965598"
"51","Carex_nigricans|ASK|spm00001638","1.03629438965598"
"52","Carex_microglochin|NOR|spm00001705","249.716085180105"
"53","Carex_nardina|QUE|spm00001510","249.716085180105"
"54","Carex_rupestris|FRA|spm00005213","249.716085180105"
"55","Carex_argunensis|KHA|spm00006472","249.716085180105"
"56","Carex_obtusata|MAN|spm00001107","249.716085180105"
"57","Carex_runssoroensis|UGA|spm00000227","249.716085180105"
"58","Carex_capitata|KRA|spm00002036","249.716085180105"
"59","Carex_latebracteata|ARK|spm00001383","2.81180022836741"
"60","Carex_willdenowii|KTY|spm00000624","2.81180022836741"
"61","Carex_jamesii|ALA|spm00000630","2.81180022836741"
"62","Carex_backii|BRC|spm00002007","2.81180022836741"
"63","Carex_saximontana|COL|spm00001727","2.81180022836741"
"64","Carex_phleoides_ssp_phleoides|CLC|spm00005103","249.716085180105"
"65","Carex_parvispica||spm00004427","249.716085180105"
"66","Carex_subtilis||spm00004415","249.716085180105"
"67","Carex_longifructus||spm00004426","249.716085180105"
"68","Carex_drucei||spm00004418","249.716085180105"
"69","Carex_erebus||spm00004424","249.716085180105"
"70","Carex_austrocompacta|TDC|spm00005930","249.716085180105"
"71","Carex_crispa||spm00004422","249.716085180105"
"72","Carex_edura|NZS|spm00002184","249.716085180105"
"73","Carex_corynoidea|NZ|spm00005087","249.716085180105"
"74","Carex_megalepis|NZ|spm00005089","249.716085180105"
"75","Carex_perplexa||spm00004409","249.716085180105"
"76","Carex_uncinata|NZN|spm00005112","249.716085180105"
"77","Carex_imbecilla||spm00004419","249.716085180105"
"78","Carex_obtusifolia||spm00004428","249.716085180105"
"79","Carex_zotovii||spm00004411","249.716085180105"
"80","Carex_astricta||spm00004420","249.716085180105"
"81","Carex_aucklandica||spm00004410","249.716085180105"
"82","Carex_horizontalis|NZS|spm00005106","249.716085180105"
"83","Carex_minor||spm00004412","249.716085180105"
"84","Carex_banksiana|NZ|spm00005085","249.716085180105"
"85","Carex_subviridis||spm00004429","249.716085180105"
"86","Carex_penalpina|NZS|NCBI_AUTHOR_Gardner_335","249.716085180105"
"87","Carex_strictissima|NZS|spm00004413","249.716085180105"
"88","Carex_punicea|NZS|spm00005105","249.716085180105"
"89","Carex_purpurata||spm00004431","249.716085180105"
"90","Carex_egmontiana||spm00004416","249.716085180105"
"91","Carex_silvestris||spm00004421","249.716085180105"
"92","Carex_hamlinii|NZS|NCBI_AUTHOR_Gardner_333","249.716085180105"
"93","Carex_umbricola||spm00005220","249.716085180105"
"94","Carex_healyi|NZN|spm00005107","249.716085180105"
"95","Carex_cyanea|NZ|spm00005097","249.716085180105"
"96","Carex_erythrovaginata|NZ|spm00005096","249.716085180105"
"97","Carex_potens||spm00004430","249.716085180105"
"98","Carex_gibba|CHH|spm00005244","0.305066170637091"
"99","Carex_pachystylis|UZB|spm00003472","249.716085180105"
"100","Carex_physodes|TZK|spm00005427","249.716085180105"
"101","Carex_bromoides|WIS|spm00002284","249.716085180105"
"102","Carex_maackii|JAP|spm00002491","249.716085180105"
"103","Carex_inversa|NZ|NCBI_AUTHOR_Gardner_286","249.716085180105"
"104","Carex_resectans|NZN|spm00002618","249.716085180105"
"105","Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328","249.716085180105"
"106","Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321","249.716085180105"
"107","Carex_kirkii||spm00004417","249.716085180105"
"108","Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301","249.716085180105"
"109","Carex_trachycarpa||spm00002713","249.716085180105"
"110","Carex_disperma|ASK|spm00001652","249.716085180105"
"111","Carex_pseudocuraica|CH|spm00002605","249.716085180105"
"112","Carex_chordorrhiza|BRC|spm00001925","0.888486426930687"
"113","Carex_siccata|ONT|spm00002070","249.716085180105"
"114","Carex_reptabunda|CHX|spm00006415","249.716085180105"
"115","Carex_pseudofoetida_ssp_pseudofoetida|CHQ|spm00005820","249.716085180105"
"116","Carex_enervis||NCBI_Ho_2089","249.716085180105"
"117","Carex_maritima|YUK|spm00002500","249.716085180105"
"118","Carex_hookeriana|MAN|spm00005409","249.716085180105"
"119","Carex_hoodii|CAL|spm00001930","249.716085180105"
"120","Carex_paxii|JAP|spm00006668","249.716085180105"
"121","Carex_curaica|KRA|spm00002337","249.716085180105"
"122","Carex_sartwellii|BRC|spm00001982","249.716085180105"
"123","Carex_lithophila|KOR|spm00000328","249.716085180105"
"124","Carex_disticha|ONT|spm00005395","249.716085180105"
"125","Carex_roraimensis||NCBI_Reznicek_3159","249.716085180105"
"126","Carex_foenea|BRC|spm00002000","249.716085180105"
"127","Carex_praticola|COL|spm00001163","249.716085180105"
"128","Carex_argyrantha|MRY|spm00000734","249.716085180105"
"129","Carex_phaeocephala|NEV|spm00001193","249.716085180105"
"130","Carex_davyi|CAL|spm00001459","249.716085180105"
"131","Carex_bohemica|FIN|spm00002276","249.716085180105"
"132","Carex_integra|CAL|spm00000977","249.716085180105"
"133","Carex_abrupta|CAL|spm00002224","249.716085180105"
"134","Carex_mariposana|ARI|spm00001884","249.716085180105"
"135","Carex_fracta|CAL|spm00000896","249.716085180105"
"136","Carex_multicostata|CAL|spm00001093","249.716085180105"
"137","Carex_peucophila|MXC|spm00002576","249.716085180105"
"138","Carex_haydeniana|UTA|spm00002432","249.716085180105"
"139","Carex_microptera|COL|spm00001880","249.716085180105"
"140","Carex_ebenea|ARI|spm00001870","249.716085180105"
"141","Carex_macloviana||spm00002163","249.716085180105"
"142","Carex_subfusca|CAL|spm00001868","249.716085180105"
"143","Carex_harfordii|CAL|spm00000965","249.716085180105"
"144","Carex_preslii|ORE|spm00001174","249.716085180105"
"145","Carex_pachystachya|ASK|spm00001864","249.716085180105"
"146","Carex_subbracteata|CAL|spm00001955","249.716085180105"
"147","Carex_gracilior|CAL|spm00001692","249.716085180105"
"148","Carex_adusta|ABT|spm00002072","249.716085180105"
"149","Carex_petasata|UTA|spm00001192","249.716085180105"
"150","Carex_xerantica|ONT|spm00001913","249.716085180105"
"151","Carex_sychnocephala|ONT|spm00001900","249.716085180105"
"152","Carex_athrostachya|CAL|spm00000727","249.716085180105"
"153","Carex_leporinella|WAS|spm00001613","249.716085180105"
"154","Carex_ozarkana|ARK|spm00002557","249.716085180105"
"155","Carex_straminea|DEL|spm00001252","249.716085180105"
"156","Carex_hormathodes|NSC|spm00002114","249.716085180105"
"157","Carex_longii|ARK|spm00001001","249.716085180105"
"158","Carex_vexans|FLA|spm00001366","249.716085180105"
"159","Carex_alata|ALA|spm00000687","249.716085180105"
"160","Carex_suberecta|ARK|spm00001559","249.716085180105"
"161","Carex_scoparia|MAI|spm00001255","249.716085180105"
"162","Carex_albolutescens|OKL|spm00000694","249.716085180105"
"163","Carex_waponahkikensis|MAI|spm00002632","249.716085180105"
"164","Carex_feta|CAL|spm00000893","249.716085180105"
"165","Carex_leporina|WIS|spm00001780","249.716085180105"
"166","Carex_tetrastachya|TEX|spm00001269","249.716085180105"
"167","Carex_tincta|MAI|spm00001342","249.716085180105"
"168","Carex_hyalina|MSI|spm00000912","249.716085180105"
"169","Carex_molesta|DEL|spm00001070","249.716085180105"
"170","Carex_brevior|BRC|spm00001823","249.716085180105"
"171","Carex_molestiformis|ARK|spm00001073","249.716085180105"
"172","Carex_festucacea|TEX|spm00000892","249.716085180105"
"173","Carex_normalis|ALA|spm00001059","249.716085180105"
"174","Carex_silicea|DEL|spm00001232","249.716085180105"
"175","Carex_oronensis|MAI|spm00001898","249.716085180105"
"176","Carex_tenera|MAN|spm00001750","249.716085180105"
"177","Carex_echinodes|WIS|spm00002699","249.716085180105"
"178","Carex_reniformis|GEO|spm00001187","249.716085180105"
"179","Carex_bicknellii|INI|spm00000744","249.716085180105"
"180","Carex_merrittfernaldii|MAN|spm00001051","249.716085180105"
"181","Carex_muskingumensis|MIC|spm00001115","249.716085180105"
"182","Carex_shinnersii|TEN|spm00001225","249.716085180105"
"183","Carex_missouriensis|ILL|spm00001067","249.716085180105"
"184","Carex_opaca|OKL|spm00001133","249.716085180105"
"185","Carex_cumulata|ILL|spm00000871","249.716085180105"
"186","Carex_crawfordii|ILL|spm00002161","249.716085180105"
"187","Carex_cristatella|KTY|spm00000800","249.716085180105"
"188","Carex_tribuloides_var_tribuloides|SCA|spm00001323","249.716085180105"
"189","Carex_bebbii|MAN|spm00000745","249.716085180105"
"190","Carex_tribuloides_var_sangamonensis|MSI|spm00002714","249.716085180105"
"191","Carex_projecta|MAN|spm00001176","249.716085180105"
"192","Carex_albata|JAP|spm00005254","249.716085180105"
"193","Carex_nubigena|CHC|spm00003362","249.716085180105"
"194","Carex_neurocarpa|PRM|spm00006483","249.716085180105"
"195","Carex_leiorhyncha|KOR|spm00002471","249.716085180105"
"196","Carex_kobomugi|VRG|spm00000979","249.716085180105"
"197","Carex_macrocephala|ASK|spm00001434","249.716085180105"
"198","Carex_retroflexa|DEL|spm00001190","249.716085180105"
"199","Carex_socialis|ALA|spm00001288","249.716085180105"
"200","Carex_appalachica|MAS|spm00000721","249.716085180105"
"201","Carex_rosea|MAI|spm00001214","249.716085180105"
"202","Carex_radiata|MIC|spm00001198","249.716085180105"
"203","Carex_deweyana_var_deweyana|MAN|spm00001039","249.716085180105"
"204","Carex_infirminervia|CAL|spm00001398","249.716085180105"
"205","Carex_leptopoda|BRC|spm00001399","249.716085180105"
"206","Carex_bolanderi|CAL|spm00001414","249.716085180105"
"207","Carex_appropinquata|GER|spm00002248","249.716085180105"
"208","Carex_appressa_var_appressa|NSW|spm00002189","249.716085180105"
"209","Carex_tenuiculmis|NZS|NCBI_AK_311164","249.716085180105"
"210","Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306","249.716085180105"
"211","Carex_secta|NZ|NCBI_Waterway_3650","249.716085180105"
"212","Carex_foetida|SWI|spm00000565","249.716085180105"
"213","Carex_elongata|RUC|spm00005949","249.716085180105"
"214","Carex_exilis|DEL|spm00000887","0.599517160540729"
"215","Carex_seorsa|DEL|spm00001242","0.599517160540729"
"216","Carex_echinata_ssp_echinata|ASK|spm00001633","249.716085180105"
"217","Carex_omiana|JAP|NCBI_Waterway_3651","249.716085180105"
"218","Carex_interior|MIC|spm00000972","249.716085180105"
"219","Carex_atlantica_ssp_atlantica|FLA|spm00000718","249.716085180105"
"220","Carex_laeviculmis|CAL|spm00001397","0.843389280298872"
"221","Carex_illota|CAL|spm00000961","249.716085180105"
"222","Carex_arcta|ASK|spm00000710","249.716085180105"
"223","Carex_bonanzensis|ASK|spm00001820","249.716085180105"
"224","Carex_traiziscana|JAP|spm00006095","249.716085180105"
"225","Carex_arctiformis|BRC|spm00001851","249.716085180105"
"226","Carex_canescens_ssp_canescens|FIN|spm00005994","249.716085180105"
"227","Carex_canescens_ssp_disjuncta|NFL|spm00001496","249.716085180105"
"228","Carex_lapponica|ASK|spm00001641","249.716085180105"
"229","Carex_lucennoiberica|SPA|spm00006015","249.716085180105"
"230","Carex_furva|SPA|spm00006018","249.716085180105"
"231","Carex_brunnescens_ssp_sphaerostachya|ONT|spm00005986","249.716085180105"
"232","Carex_brunnescens_ssp_brunnescens|FIN|spm00005972","249.716085180105"
"233","Carex_tenuiflora|MAN|spm00001313","249.716085180105"
"234","Carex_loliacea|ASK|spm00001650","249.716085180105"
"235","Carex_marina_ssp_marina|MAN|spm00001746","249.716085180105"
"236","Carex_trisperma_var_trisperma|GNL|spm00006097","249.716085180105"
"237","Carex_heleonastes|ABT|spm00001954","249.716085180105"
"238","Carex_glareosa_ssp_glareosa|MAN|spm00001756","249.716085180105"
"239","Carex_ursina|YUK|spm00001975","249.716085180105"
"240","Carex_nemurensis|SAK|spm00006074","249.716085180105"
"241","Carex_mackenziei|ASK|spm00001657","249.716085180105"
"242","Carex_lachenalii_ssp_lachenalii|ASK|spm00001640","249.716085180105"
"243","Carex_glomerabilis|CPP|spm00000194","249.716085180105"
"244","Carex_spicata_ssp_spicata|BUL|spm00001272","249.716085180105"
"245","Carex_muricata_ssp_ashokae|IRN|spm00004581","249.716085180105"
"246","Carex_vulpina|GER|NCBI_HMH_2086","249.716085180105"
"247","Carex_otrubae|SPA|spm00000559","249.716085180105"
"248","Carex_divulsa|NET|spm00004392","249.716085180105"
"249","Carex_leersii|NET|spm00004394","249.716085180105"
"250","Carex_pairae|SPA|spm00004403","249.716085180105"
"251","Carex_muricata_ssp_muricata|POL|spm00004400","249.716085180105"
"252","Carex_otomana|IRN|spm00004583","249.716085180105"
"253","Carex_canariensis|CNY|spm00002291","249.716085180105"
"254","Carex_paniculata_ssp_lusitanica|SPA|spm00002563","0.124341211091611"
"255","Carex_paniculata_ssp_paniculata|GRC|spm00006108","0.124341211091611"
"256","Carex_divisa|MRY|spm00002064","249.716085180105"
"257","Carex_duriuscula|ASK|spm00001653","1.33550648060169"
"258","Carex_stenophylla|HUN|spm00002178","1.33550648060169"
"259","Carex_davalliana|FIN|spm00003596","249.716085180105"
"260","Carex_dioica|SWE|spm00004523","249.716085180105"
"261","Carex_parallela|KHA|spm00006471","249.716085180105"
"262","Carex_gynocrates|ASK|spm00001630","249.716085180105"
"263","Carex_rochebrunii|CHT|spm00006409","249.716085180105"
"264","Carex_planata|JAP|spm00005429","249.716085180105"
"265","Carex_remota|YUG|spm00006118","249.716085180105"
"266","Carex_arenaria|DEL|spm00000733","249.716085180105"
"267","Carex_pseudobrizoides|POL|spm00002177","249.716085180105"
"268","Carex_brizoides|GER|spm00005239","249.716085180105"
"269","Carex_colchica|UKR|spm00002173","249.716085180105"
"270","Carex_praecox|HUN|spm00002176","249.716085180105"
"271","Carex_simulata|CAL|spm00001284","249.716085180105"
"272","Carex_cusickii|BRC|spm00002004","249.716085180105"
"273","Carex_diandra|CAL|spm00000840","249.716085180105"
"274","Carex_prairea|BRC|spm00001951","249.716085180105"
"275","Carex_praegracilis|CAL|spm00001157","249.716085180105"
"276","Carex_pansa|CAL|spm00001964","249.716085180105"
"277","Carex_decomposita|DEL|spm00000836","249.716085180105"
"278","Carex_vernacula|CAL|spm00005382","249.716085180105"
"279","Carex_laevivaginata|ALA|spm00000993","249.716085180105"
"280","Carex_stipata_var_stipata|MAN|spm00001253","249.716085180105"
"281","Carex_nervina|CAL|spm00001840","249.716085180105"
"282","Carex_cruscorvi|FLA|spm00000822","249.716085180105"
"283","Carex_conferta|ETH|spm00000184","249.716085180105"
"284","Carex_cephalophora|MRY|spm00000828","249.716085180105"
"285","Carex_muehlenbergii_var_muehlenbergii|WIS|spm00002520","249.716085180105"
"286","Carex_annectens|ALA|spm00000730","249.716085180105"
"287","Carex_vulpinoidea|CAL|spm00001351","249.716085180105"
"288","Carex_densa|ORE|spm00001669","249.716085180105"
"289","Carex_conjuncta|DEL|spm00000784","0.279034348394594"
"290","Carex_alopecoidea|ILL|spm00001728","0.279034348394594"
"291","Carex_cephaloidea|MAI|spm00000804","249.716085180105"
"292","Carex_sparganioides|DEL|spm00001289","249.716085180105"
"293","Carex_aggregata|KTY|spm00000685","249.716085180105"
"294","Carex_gravida|TEN|spm00000970","249.716085180105"
