"","V1","V2"
"1","Carex_tumidula|JAP|NCBI_Seki_3378","159.413858300348"
"2","Carex_grandiligulata|CHS|spm00000056","159.413858300348"
"3","Carex_densifimbriata|CH|NCBI_Liuo_2556","1.26910428632855"
"4","Carex_glossostigma|CHS|spm00007875","1.47585601964936"
"5","Carex_lingii|CH|NCBI_Yang_3761","159.413858300348"
"6","Carex_scaposa|CHC|spm00007891","159.413858300348"
"7","Carex_kwangsiensis|CH|NCBI_Liuo_2555","159.413858300348"
"8","Carex_ciliatomarginata|CH|NCBI_Jin_2300","0.167916001589413"
"9","Carex_okamotoi|KOR|NCBI_Hoshino_2100","159.413858300348"
"10","Carex_siderosticta||spm00007900","0.789971649158481"
"11","Carex_subcapitata|CH|NCBI_Jin_2301","0.922884008626559"
"12","Carex_satsumensis|TAI|spm00005838","0.177660722010561"
"13","Carex_bostrychostigma|JAP|spm00003784","0.360565713927916"
"14","Carex_dissitiflora|JAP|spm00007871","0.360565713927916"
"15","Carex_distachya|SPA|spm00000588","0.138269380945595"
"16","Carex_peregrina|MDR|spm00000564","0.657451067608175"
"17","Carex_pulicaris|GRB|spm00005180","0.657451067608175"
"18","Carex_oedipostyla|SPA|spm00000587","159.413858300348"
"19","Carex_schweickerdtii|NAT|spm00007770","159.413858300348"
"20","Carex_multispiculata|NAT|spm00003765","159.413858300348"
"21","Carex_capensis|CPP|spm00003263","0.242406092866883"
"22","Carex_killickii|NAT|spm00007793","1.39518192414976"
"23","Carex_parvirufa|NAT|spm00003224","0.0122609648526701"
"24","Carex_badilloi|NAT|spm00003223","0.813759889595208"
"25","Carex_uhligii|NAT|spm00003194","159.413858300348"
"26","Carex_alatauensis|AFG|spm00003401","159.413858300348"
"27","Carex_simpliciuscula|CHT|spm00003402","159.413858300348"
"28","Carex_clavispica|EHM|spm00005903","159.413858300348"
"29","Carex_myosuroides|FRA|spm00005196","0.00795646525448883"
"30","Carex_onoei|CHM|spm00004513","0.0819269149218667"
"31","Carex_leptalea|MIC|spm00001032","0.663673712291351"
"32","Carex_filifolia_var_filifolia|CAL|spm00001432","159.413858300348"
"33","Carex_anthoxanthea|WAS|spm00001568","159.413858300348"
"34","Carex_pauciflora|ASK|spm00001142","0.00253009284141591"
"35","Carex_pyrenaica|SPA|spm00000582","0.00253009284141591"
"36","Carex_micropoda|ASK|spm00001632","0.00253009284141591"
"37","Carex_nigricans|ASK|spm00001638","0.00253009284141591"
"38","Carex_microglochin|NOR|spm00001705","0.00114126456576662"
"39","Carex_nardina|QUE|spm00001510","0.00114126456576662"
"40","Carex_rupestris|FRA|spm00005213","0.00114126456576662"
"41","Carex_argunensis|KHA|spm00006472","0.00114126456576662"
"42","Carex_obtusata|MAN|spm00001107","0.00114126456576662"
"43","Carex_runssoroensis|UGA|spm00000227","0.00114126456576662"
"44","Carex_capitata|KRA|spm00002036","0.00114126456576662"
"45","Carex_latebracteata|ARK|spm00001383","0.0019256972716277"
"46","Carex_jamesii|ALA|spm00000630","0.0019256972716277"
"47","Carex_phleoides_ssp_phleoides|CLC|spm00005103","0.0019256972716277"
"48","Carex_parvispica||spm00004427","0.0019256972716277"
"49","Carex_subtilis||spm00004415","0.0019256972716277"
"50","Carex_longifructus||spm00004426","0.0019256972716277"
"51","Carex_drucei||spm00004418","0.0019256972716277"
"52","Carex_erebus||spm00004424","0.0019256972716277"
"53","Carex_austrocompacta|TDC|spm00005930","0.0019256972716277"
"54","Carex_crispa||spm00004422","0.0019256972716277"
"55","Carex_edura|NZS|spm00002184","0.0019256972716277"
"56","Carex_corynoidea|NZ|spm00005087","0.0019256972716277"
"57","Carex_megalepis|NZ|spm00005089","0.0019256972716277"
"58","Carex_perplexa||spm00004409","0.0019256972716277"
"59","Carex_uncinata|NZN|spm00005112","0.0019256972716277"
"60","Carex_imbecilla||spm00004419","0.0019256972716277"
"61","Carex_obtusifolia||spm00004428","0.0019256972716277"
"62","Carex_zotovii||spm00004411","0.0019256972716277"
"63","Carex_astricta||spm00004420","0.0019256972716277"
"64","Carex_aucklandica||spm00004410","0.0019256972716277"
"65","Carex_horizontalis|NZS|spm00005106","0.0019256972716277"
"66","Carex_minor||spm00004412","0.0019256972716277"
"67","Carex_banksiana|NZ|spm00005085","0.0019256972716277"
"68","Carex_subviridis||spm00004429","0.0019256972716277"
"69","Carex_penalpina|NZS|NCBI_AUTHOR_Gardner_335","0.0019256972716277"
"70","Carex_strictissima|NZS|spm00004413","0.0019256972716277"
"71","Carex_punicea|NZS|spm00005105","0.0019256972716277"
"72","Carex_purpurata||spm00004431","0.0019256972716277"
"73","Carex_egmontiana||spm00004416","0.0019256972716277"
"74","Carex_silvestris||spm00004421","0.0019256972716277"
"75","Carex_hamlinii|NZS|NCBI_AUTHOR_Gardner_333","0.0019256972716277"
"76","Carex_umbricola||spm00005220","0.0019256972716277"
"77","Carex_healyi|NZN|spm00005107","0.0019256972716277"
"78","Carex_cyanea|NZ|spm00005097","0.0019256972716277"
"79","Carex_erythrovaginata|NZ|spm00005096","0.0019256972716277"
"80","Carex_potens||spm00004430","0.0019256972716277"
"81","Carex_gibba|CHH|spm00005244","159.413858300348"
"82","Carex_bromoides|WIS|spm00002284","0.234177670993346"
"83","Carex_maackii|JAP|spm00002491","159.413858300348"
"84","Carex_inversa|NZ|NCBI_AUTHOR_Gardner_286","159.413858300348"
"85","Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328","159.413858300348"
"86","Carex_disperma|ASK|spm00001652","159.413858300348"
"87","Carex_pseudocuraica|CH|spm00002605","0.612202863453481"
"88","Carex_chordorrhiza|BRC|spm00001925","159.413858300348"
"89","Carex_pseudofoetida_ssp_pseudofoetida|CHQ|spm00005820","0.74576500664374"
"90","Carex_maritima|YUK|spm00002500","0.74576500664374"
"91","Carex_paxii|JAP|spm00006668","159.413858300348"
"92","Carex_curaica|KRA|spm00002337","159.413858300348"
"93","Carex_sartwellii|BRC|spm00001982","159.413858300348"
"94","Carex_lithophila|KOR|spm00000328","159.413858300348"
"95","Carex_disticha|ONT|spm00005395","159.413858300348"
"96","Carex_roraimensis||NCBI_Reznicek_3159","159.413858300348"
"97","Carex_foenea|BRC|spm00002000","159.413858300348"
"98","Carex_praticola|COL|spm00001163","159.413858300348"
"99","Carex_argyrantha|MRY|spm00000734","159.413858300348"
"100","Carex_phaeocephala|NEV|spm00001193","159.413858300348"
